SQ_CANDIDATO,NR_CANDIDATO,NM_CANDIDATO,NR_PARTIDO,NM_PARTIDO
210001961857,11444,LENIZA MARIA PINTO,11,PROGRESSISTAS
210001964474,25222,GUILHERME ADRIANO DOS SANTOS SILVA,25,PARTIDO RENOVAÇÃO DEMOCRÁTICA
210001967574,45,FABIANO MERENCE BRANDÃO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210001969080,11111,GREICI ROCKENBACH,11,PROGRESSISTAS
210002012381,11011,MARILIA DELLA PASQUA,11,PROGRESSISTAS
210002019574,44123,GIOVANE DE ANDRADE NEVES,44,UNIÃO BRASIL
210002020234,55123,PAULO RICARDO FURTADO GODINHO,55,PARTIDO SOCIAL DEMOCRÁTICO
210002021833,70222,ROSELANE DA COSTA MACHADO,70,AVANTE
210002022463,15150,EVA SOARES FURÉS,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002075821,10176,FABIANA PINTO GOMES,10,REPUBLICANOS
210002096143,55333,TATIANE LOPES PEREIRA,55,PARTIDO SOCIAL DEMOCRÁTICO
210002160063,22515,PEDRO ARSENIO HARTMANN,22,PARTIDO LIBERAL
210002163624,12123,JOSENETE BERTOLDO BOZZ,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002222815,12123,GÉLCI DE MATTOS MELLO GUICHARD,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002224087,11,FRANCIONE CAPPELLARI,22,PARTIDO LIBERAL
210001894987,20200,AIRTO CALETTI,20,PODEMOS
210001895069,20240,LENIR TERESINHA PERBONI DE ANDRADE,20,PODEMOS
210001898430,45555,ALINE SILVA DA SILVEIRA,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210001903766,44999,IVANETE BORBA,44,UNIÃO BRASIL
210001905200,10777,ROBSON ANDRE DA SILVA FERRAZ,10,REPUBLICANOS
210001957622,12777,GILMAR DIAS,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210001959622,11,FABIANO RODRIGO DUPONT,40,PARTIDO SOCIALISTA BRASILEIRO
210001966053,55000,FRANCIELE DOS SANTOS CUSTODIO,55,PARTIDO SOCIAL DEMOCRÁTICO
210001968059,15015,JOSÉ MATEUS BATAGLIN,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210001968783,15123,MAIARA MACHADO,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002011115,23789,GEOMIR JORGE MADER,23,CIDADANIA
210002015259,45000,LUIZ IVANIILDO BELES FIGUEIRA,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210002018411,45726,MARLENE FRANÇA MOREIRA,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210002020184,13,JORGE LEANDRO CALDAS,13,PARTIDO DOS TRABALHADORES
210002021241,11411,EDINEI SOUZA MACHADO,11,PROGRESSISTAS
210002021670,12345,EDA REGINA DA SILVA GIENDRUCZAK DE GODOY,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002021868,25777,LIDIANE LEAL DA SILVA MERENCIA,25,PARTIDO RENOVAÇÃO DEMOCRÁTICA
210002022134,10999,DENISE RODRIGUES SOARES,10,REPUBLICANOS
210002067726,15010,DAIANE BEHNCK SANTOS,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002075945,11,MARCELO GORSKI DE MATOS,11,PROGRESSISTAS
210002162424,13059,ALESSANDRA MORAIS GONÇALVES,13,PARTIDO DOS TRABALHADORES
210002165834,20678,JULIANA DOS SANTOS,20,PODEMOS
210002104013,40111,EDUARDO DA COSTA DUTRA,40,PARTIDO SOCIALISTA BRASILEIRO
210002170279,12,MAURO SARAIVA FALCÃO,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002187672,10200,CLEONIR GUARNIERI,10,REPUBLICANOS
210002191606,20007,PAULO CRISTIANI TORALES,20,PODEMOS
210002362980,45045,CARLOS ALBERTO LIMA DA SILVA,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210002235648,20013,JULIANO OTAVIO DA ROSA,20,PODEMOS
210002373156,20020,KAUANA VALADA DE SOUZA,20,PODEMOS
210002379751,22024,JEISA LUISA MELLE,22,PARTIDO LIBERAL
210002388409,10888,ANGELA MARIA BRUHN,10,REPUBLICANOS
210002396456,44222,ELITA MARIA FRANCO,44,UNIÃO BRASIL
210001923282,10140,MARA ELAINE DRESCH KASPARY,10,REPUBLICANOS
210001928021,22012,ALESSANDRA DA SILVA ACOSTA,22,PARTIDO LIBERAL
210001929786,12012,JOÃO MARTINS DA SILVA FILHO,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002112651,11677,CLAUDETE NOGUEIRA CORRÊA,11,PROGRESSISTAS
210002114100,44123,LUIS CARLOS BRODT,44,UNIÃO BRASIL
210002120038,44500,VILMAR DA ROSA TEIXEIRA,44,UNIÃO BRASIL
210002120353,40500,PAULO ROGERIO SOARES LEITES,40,PARTIDO SOCIALISTA BRASILEIRO
210002170413,12122,BALBINA PEREIRA DE PEREIRA,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002173253,11611,EVANDRO SOARES BATÚ,11,PROGRESSISTAS
210002192919,10777,JESSICA DE GARCIA SOARES,10,REPUBLICANOS
210002234134,44111,PEDRO DEMOLINER,44,UNIÃO BRASIL
210002235073,10179,RAFAEL HOFFMANN DA SILVEIRA,10,REPUBLICANOS
210002328051,45555,ANDRÉ DALL AGNOL,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210001920139,10800,GABRIELE ARRUDA TORMES,10,REPUBLICANOS
210001923783,40040,RENATA MIRANDA LORENSI BORGES,40,PARTIDO SOCIALISTA BRASILEIRO
210001928150,20777,MARIMEIRE SILVA,20,PODEMOS
210001981672,11111,DAILENON DA SILVA KIRSCH,11,PROGRESSISTAS
210001985623,40888,EDILSON CABREIRA GONÇALVES,40,PARTIDO SOCIALISTA BRASILEIRO
210001989147,40457,STEFANIE NEGRO LIMA,40,PARTIDO SOCIALISTA BRASILEIRO
210001990037,15999,EDSON DALL AGNOL,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002038078,18777,JORGE LUIS DOS SANTOS CASTRO,18,REDE SUSTENTABILIDADE
210002046617,20044,LOIVA ROSANE KLASEN PRIEBE,20,PODEMOS
210002286927,44111,JOANITO JOSÉ BORGES,44,UNIÃO BRASIL
210002360859,15555,CASAIRTO DUARTE DA LUZ,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002363517,15888,ADROALDO OCCHI,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002369092,20888,CRISTIAN HENRIQUE DA SILVA,20,PODEMOS
210002374620,22110,RAFAELA PIVETTA,22,PARTIDO LIBERAL
210002379161,25006,GUSTAVO TOIGO BORTOLON,25,PARTIDO RENOVAÇÃO DEMOCRÁTICA
210001912692,20000,LUIS HENRIQUE DANTAS DA CONCEIÇÃO,20,PODEMOS
210001912873,12345,DANIELA VIEGAS MARIANO,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210001915156,30232,LUCIO VIEIRA DE AGUIAR,30,PARTIDO NOVO
210001916677,45024,SANDRA MARIZA SARTÓRIO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210001917710,77700,NATÃ ANDRADES DE PAULA VIEIRA,77,SOLIDARIEDADE
210001918969,30300,VANESSA PIES,30,PARTIDO NOVO
210001982679,13,GILMAR ANTÔNIO RINALDI,13,PARTIDO DOS TRABALHADORES
210001978265,12456,ALDAIR NUNES FEIJÓ,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210001984378,10022,RICARDO ANDRE GASPARINI,10,REPUBLICANOS
210001989951,44604,IVO TADEU HOFFMAN PORTO,44,UNIÃO BRASIL
210002028154,44444,JEFERSON WERNER,44,UNIÃO BRASIL
210002031050,15550,CELIA ROSICLE DE OLIVEIRA ATAIDES,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210001992625,22022,SAMARA GRASIELA MALABARBA CHRIST,22,PARTIDO LIBERAL
210002039500,15015,ELONY EDGAR NYLAND,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002125057,22123,VOLMAR CEZAR DA SILVA JUNIOR,22,PARTIDO LIBERAL
210002126447,45450,ROSELAINE SCHLOTEFELDT WOCHNISKI,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210002333880,10123,RODINEI RICHWICKI,10,REPUBLICANOS
210002336100,12,ANGELO FABIAM DUARTE THOMAS,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002341492,13123,FELISBERTO GODOY DA ROSA,13,PARTIDO DOS TRABALHADORES
210001911572,11222,ANGELICA DEL RIO DA SILVA,11,PROGRESSISTAS
210001914157,30030,HELLEN JEANINE PORTELINHA,30,PARTIDO NOVO
210001917285,22837,JAIRO DIONEI LEMES LOPES,22,PARTIDO LIBERAL
210001974567,15555,KATIUCIA FERREIRA SEVERO,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210001975074,22000,JOSE MARIO PERES,22,PARTIDO LIBERAL
210001977626,13013,TIERLE POLGA CANTERLE,13,PARTIDO DOS TRABALHADORES
210002025708,11777,JOSÉ DE MELLO AZAMBUJA,11,PROGRESSISTAS
210002025987,10777,TIAGO ADRIANO DORFSCHMIDT,10,REPUBLICANOS
210002027421,20111,GILMAR MUHL KRUMMENAUER,20,PODEMOS
210002030086,22222,VOLNEI DAL BOSCO,22,PARTIDO LIBERAL
210002030299,15145,RENATO FERNANDES DE MELLO,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002272073,45500,CLÉRIA TEREZINHA BET JACONDINO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210002328826,12200,ENÉIAS GUSTAVO GOMES GONÇALVES,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002335124,13600,HUGO TRENCHI GARCIA TEIXEIRA,13,PARTIDO DOS TRABALHADORES
210002284264,45222,CLEONIR JOSE ZANELLA,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210002285309,55981,MATHEUS TEICHMANN,55,PARTIDO SOCIAL DEMOCRÁTICO
210002288667,10011,JONATAN MAURÍCIO WOLTER SELL,10,REPUBLICANOS
210002346471,45134,CAROLINE VALLES DE MELLO,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210002348993,15150,GERSON UMBERTO CHIODI,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002349859,11111,AMILTON LEANDRO MORAES BULLE,11,PROGRESSISTAS
210002356856,40456,ANDRE FOLETTO,40,PARTIDO SOCIALISTA BRASILEIRO
210002357504,15123,SIDNEI LORENCETE,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002358709,15777,MESSIAS DO AMARANTE GARCIA,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002212315,15,CRISTIANO CEZAR CASSOL RUBERT,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002213208,15615,MARINÊS DE MOURA ROSA,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002221361,12212,ROSINARA JARDIM DA SILVA,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002222757,40767,GILMAR GARCIA DE SOUZA,40,PARTIDO SOCIALISTA BRASILEIRO
210002277104,12000,VANDERLEI SILVA DOS SANTOS,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002281750,10317,PAULO RICARDO NUNES DA SILVEIRA,10,REPUBLICANOS
210002358789,13888,EDIVALDO LORINI,13,PARTIDO DOS TRABALHADORES
210001886110,15500,ELISABETE POTHIN,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210001897851,40777,GILBERTO VOGEL,40,PARTIDO SOCIALISTA BRASILEIRO
210001903796,45555,RENATO ANTONIO DE ALMEIDA,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210001905161,55555,FABIANE DE MELLO OHLWEILER,55,PARTIDO SOCIAL DEMOCRÁTICO
210001964215,44448,DANIELA DE SOUZA FONTANA,44,UNIÃO BRASIL
210001967164,11011,VERA REGINA RODRIGUES DE ARMANDO,11,PROGRESSISTAS
210001969849,15007,MAURICIO DOS SANTOS ALBUQUERQUE,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002008090,10333,SILVANA RODRIGUES DE CASTRO,10,REPUBLICANOS
210002008207,11666,WANTUIL JOÃO DA ROSA,11,PROGRESSISTAS
210002010639,11000,ANDRE DUBAL SILVA DA SILVA,11,PROGRESSISTAS
210002013608,15,FÉLIX ALEXANDRO ALLES,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002021880,22111,SUELI LOVERA SCOTTON,22,PARTIDO LIBERAL
210002065761,12345,VANDERLEI JOSÉ STEFANOSKI,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002066073,45611,RICARDO SANTOS DA SILVA,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210002071569,55600,GLADIMIR RIBEIRO DA SILVA,55,PARTIDO SOCIAL DEMOCRÁTICO
210002074407,10111,SILMAIA DA SILVA,10,REPUBLICANOS
210002077239,15678,CRISTIAN IAGO RAMOS LIMA,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002162676,20089,JOSE VICTOR COLET BETTO,20,PODEMOS
210002162711,25177,BENTA ZILMA FAGUNDES ANTUNES,25,PARTIDO RENOVAÇÃO DEMOCRÁTICA
210002163025,55444,TAGNNER DE OLIVEIRA FAREZIM,55,PARTIDO SOCIAL DEMOCRÁTICO
210002167182,12999,JANAINA DE SOUZA RODRIGUES,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002167752,10200,GABRIELA MACHADO RODRIGUES,10,REPUBLICANOS
210002223060,20123,ISMAEL DOS SANTOS,20,PODEMOS
210002159637,20200,OLIBERO FIEL DA SILVA,20,PODEMOS
210002211493,15222,THIAGO WEBER,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002273664,45555,IVONE MATILDE BAUMGRATZ,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210001885330,15123,JOSÉ ALVACI DA SILVA DE SOUZA,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210001903801,45123,LURDES TERESINHA VARGAS KLUNCK,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210001907394,55550,FABIANO MARCELO IMLAU,55,PARTIDO SOCIAL DEMOCRÁTICO
210001965833,40123,EDILON DE ÁVILA,40,PARTIDO SOCIALISTA BRASILEIRO
210002106653,10000,JONATHAN EMMEL VOGES,10,REPUBLICANOS
210002110598,15012,JACIR FERNANDES,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002123660,12,VALÉRIO JOSÉ ESQUINATTI,55,PARTIDO SOCIAL DEMOCRÁTICO
210002233473,45123,JUDAIBA PINTO RAMOS,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210001969486,12610,MARCIELLY SIQUEIRA DA COSTA,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002230114,11195,LUIZ ROLIN FOGAÇA,11,PROGRESSISTAS
210002013896,13028,BIANCA DA SILVA PINTO,13,PARTIDO DOS TRABALHADORES
210002070474,40400,CLENIO JOSÉ BOHN,40,PARTIDO SOCIALISTA BRASILEIRO
210002070477,40999,GUSTAVO ETGES ORTEGA,40,PARTIDO SOCIALISTA BRASILEIRO
210002232966,11555,DILERMANDO GIRARDELLO,11,PROGRESSISTAS
210002288672,10789,SONIA MARA NUNES,10,REPUBLICANOS
210002295453,13113,IVONE SALETE PARZIANELLO,13,PARTIDO DOS TRABALHADORES
210002296775,15555,CLAUDIO JOSÉ DA SILVA NETO,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002301959,12123,CARINE MARIZE WEBER,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002096059,15155,IZELSO DALCHIAVON,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002096065,15789,ELISSANDRO RUDINEI QUADRI,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002160811,10131,MARCELO VEIFFENBERG,10,REPUBLICANOS
210002161582,11555,VANIRA MARIA MANTZ,11,PROGRESSISTAS
210002246901,15500,DORACI REZER DA SILVA,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002310949,13413,KEMERSON GABRIEL RUSCH,13,PARTIDO DOS TRABALHADORES
210002162762,22123,LORENA DOS SANTOS REIS TOLEDO,22,PARTIDO LIBERAL
210002163004,15000,VALMOCI PIRES DE ARRUDA,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002164210,11456,TEOBALDINA TERESINHA DA COSTA MARQUES,11,PROGRESSISTAS
210002165074,40123,JOÃO CARLOS ALVES DOS SANTOS,40,PARTIDO SOCIALISTA BRASILEIRO
210002167611,22,ALAN FERREIRA MENEZES,11,PROGRESSISTAS
210002168405,77007,DIÔNATAN SCHEFFER MORAES NERES DOS SANTOS,77,SOLIDARIEDADE
210002227908,11,GILSON LUIZ RODRIGUES PONSI,11,PROGRESSISTAS
210001920145,10300,LINDOMAR MEDEIROS PONTES,10,REPUBLICANOS
210002229193,11222,CARLOS AUGUSTO DIETRICH BICCA,11,PROGRESSISTAS
210002293066,45555,VERA MARIA ANTUNES REIS,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210001930368,11711,EDUARDO HAHN BRANDEMBURG,11,PROGRESSISTAS
210001932867,40666,JOSE EURIDES SILVA DE LIMA,40,PARTIDO SOCIALISTA BRASILEIRO
210002298038,40400,DELCIA MURIG ALFAIATE,40,PARTIDO SOCIALISTA BRASILEIRO
210002300135,15345,NESTOR DE OLIVEIRA PREISSLER,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002301354,11555,ALANA DA SILVA GUERRA,11,PROGRESSISTAS
210002301461,10300,ABRÃO MOISÉS DA MOTTA,10,REPUBLICANOS
210002239265,22100,GENES CEZAR NOGUEIRA,22,PARTIDO LIBERAL
210002247440,40111,LEONI JOSÉ ALVES,40,PARTIDO SOCIALISTA BRASILEIRO
210002309971,15000,DERQUI GUARAGNI,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002310529,40555,DÁRIO REUTER,40,PARTIDO SOCIALISTA BRASILEIRO
210002313064,13500,LUCIA DA SILVA DOS SANTOS,13,PARTIDO DOS TRABALHADORES
210002315888,10000,LEONARDO LEAL TAVARES,10,REPUBLICANOS
210002107622,28952,IARA MARIA LEONCINES ROCHA,28,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO
210002108756,45190,BERENICE DA SILVA PEDROSO MULLER,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210002109802,44789,CLEIMAR ARALDI,44,UNIÃO BRASIL
210002117361,20555,LÚCIA MARA DE FATIMA DE CASTRO,20,PODEMOS
210001984704,11000,ILDA TEREZINHA GELHEN  RIGON,11,PROGRESSISTAS
210002122824,15,THOMAS SCHIEMANN,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002172308,12412,EDSON LEANDRO LIMA MC GOVERN,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210001989807,12111,JULIO CESAR GONÇALVES,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002032871,55000,LUCIANO COSTA DA SILVA,55,PARTIDO SOCIAL DEMOCRÁTICO
210002037613,45045,VANICE SIRLEI KONRAD,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210002039025,15,NILO IVAN WIETZKE,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002039808,22,OTAVIO LUIZ WEHRMEIER,10,REPUBLICANOS
210002041902,12800,LINOMAR RODRIGUES VALINS,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002042495,44777,ELISABETE VAZ PADILHA,44,UNIÃO BRASIL
210002042773,13131,LUIZ FRANCISCO SPOTORNO,13,PARTIDO DOS TRABALHADORES
210002043329,44500,DARIO FRANCISCO DA SILVEIRA,44,UNIÃO BRASIL
210002191613,20115,LUIZA HELENA LOPES CHAVES,20,PODEMOS
210002233649,44250,SILVANE TERESINHA DE MELLO,44,UNIÃO BRASIL
210001930574,12,GELSI MARIA HAAS,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210001930841,15612,LUCIANO GUTERRES BARBOSA,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210001982372,11512,MARCIA INÊS BOFF,11,PROGRESSISTAS
210001983330,25975,CARLOS EDÚ MONTAÑA CASTRO,25,PARTIDO RENOVAÇÃO DEMOCRÁTICA
210001984377,10232,JULIANO MAROSTICA,10,REPUBLICANOS
210001991624,11418,INÊS GORETI RAMIRES DOS SANTOS,11,PROGRESSISTAS
210001993629,13,JOAO CARLOS RITTER,13,PARTIDO DOS TRABALHADORES
210002046116,15555,ROGLES COSTA CARVALHO,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002128293,45200,MARIA SOLANGE DE SOUZA MENEZES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210002129243,11,FERNANDO MATTES MACHRY,11,PROGRESSISTAS
210002361258,11,DOUGLAS JOSIMAR WILD BOHRER,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002284214,15433,ELIAS BENVINDO LUIZ,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002284293,11,EVANIR WOLFF,11,PROGRESSISTAS
210002286253,13369,JOÃO BATISTA LOPES RIBEIRO,13,PARTIDO DOS TRABALHADORES
210002288225,22202,SIDOMAR PEREIRA ROBALLO,22,PARTIDO LIBERAL
210002346359,20000,IVONEI CLAUDIO FÃO,20,PODEMOS
210002346479,45123,FABIANO PEREIRA LOPES,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210002349816,55666,FABRÍCIO ROQUETE KEMEC,55,PARTIDO SOCIAL DEMOCRÁTICO
210002356399,13313,LEILA MARQUES INNOCENTE,13,PARTIDO DOS TRABALHADORES
210002346986,70456,LEONARDO CACHAMBU,70,AVANTE
210002355746,40686,FABIANA GONÇALVES SANFELICE,40,PARTIDO SOCIALISTA BRASILEIRO
210002197530,45450,RONALDO DELAZERI,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210002199953,12345,DÉBERTON FRACARO,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002201668,15789,MARIO OLAVO ANTUNES RIBEIRO,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002203859,25223,CLEITÍ FERREIRA,25,PARTIDO RENOVAÇÃO DEMOCRÁTICA
210002208076,22002,SIMONE DIAS MOTA,22,PARTIDO LIBERAL
210002263108,22222,RODRIGO SCHINDLER,22,PARTIDO LIBERAL
210002265827,10555,TAIS JULIA JANN,10,REPUBLICANOS
210001940876,11777,GREICE FRANCIELE FLORES DA MOTA,11,PROGRESSISTAS
210001941382,22666,GISELE MARIA DUARTE RODRIGUES,22,PARTIDO LIBERAL
210001942663,15678,LEONARDO POLINA PEREIRA,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210001951682,13123,VAINE ANTÔNIO MENEGHETTI,13,PARTIDO DOS TRABALHADORES
210001952366,11333,ROSIMERY SIQUEIRA NILSON,11,PROGRESSISTAS
210001995033,23111,CARLOS LUCIANO PEREIRA,23,CIDADANIA
210001995044,11235,ALEX VICENTE VESTENA,11,PROGRESSISTAS
210001995542,11,MAURICIO TASCHETTO,11,PROGRESSISTAS
210002002009,13513,RONALDO DA SILVA PAINES,13,PARTIDO DOS TRABALHADORES
210002054293,13130,RENATO MELGAREJO DE ABREU,13,PARTIDO DOS TRABALHADORES
210002133257,44,JOAO BATISTA BARCELOS PINHEIRO,44,UNIÃO BRASIL
210002135236,13555,NEIVALDO PEDRO DAMIN,13,PARTIDO DOS TRABALHADORES
210002136884,23456,MAIARA KOHLRAUSCH BRINGMANN,23,CIDADANIA
210002064673,77123,GABRIEL THOEN,77,SOLIDARIEDADE
210002147198,15015,GICELIA RAMOS DA SILVA,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002194505,20999,ANDREA VIEIRA BRASIL,20,PODEMOS
210002196183,12000,ADEMIR PADILHA SOARES,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002154898,11111,PAULO RODRIGUES,11,PROGRESSISTAS
210002202490,44123,MARCIANO MORAES,44,UNIÃO BRASIL
210002254703,45888,JOSÉ LUIS BALD,45,PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA
210002156931,15,BRAULIO MARCOS GARDA,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002255946,11333,FLÁVIO ALBARELLO,11,PROGRESSISTAS
210002225873,40240,ROSANE MARIA ZANELLA LAZZARI,40,PARTIDO SOCIALISTA BRASILEIRO
210002225903,22333,SANDRA PALHANO CESCHINI,22,PARTIDO LIBERAL
210002228861,15456,FERNANDO BAIER,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002232412,15888,SOPHIA DUTRA SAMPAIO PRESTES,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002296660,10110,IVONETE RIBEIRO DE OLIVEIRA BRUM,10,REPUBLICANOS
210002302458,11411,MARTA MARIA BRANCHIER GRAFF,11,PROGRESSISTAS
210002259515,11000,DIEGO GARCIA RODRIGUES,11,PROGRESSISTAS
210002245184,10120,MISAEL JACOBUS DOS SANTOS,10,REPUBLICANOS
210002247453,40123,LEOPOLDO VANDERLEI OCHULAKI,40,PARTIDO SOCIALISTA BRASILEIRO
210002311353,10250,LUCAS BORGES TRISCH,10,REPUBLICANOS
210002261744,22222,RONILSON DOS SANTOS RAMOS,22,PARTIDO LIBERAL
210002261747,22000,LEANDRO DE AGUIAR PIO DE ALMEIDA,22,PARTIDO LIBERAL
210002262209,12123,JOSSINARA PORTELLA DE CAMPOS,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002262430,15555,JOAO PEDRO RAMOS,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002263960,13313,TEREZA MARKS,13,PARTIDO DOS TRABALHADORES
210002319413,55777,CARMEN RODRIGUES DASSOLER,55,PARTIDO SOCIAL DEMOCRÁTICO
210002268202,11225,NORBERTO MERTINS,11,PROGRESSISTAS
210001883704,20123,FERNANDO EDISON DOMINGUES SOARES,20,PODEMOS
210001940812,55787,CRISTIANE GOMES DO CALMO,55,PARTIDO SOCIAL DEMOCRÁTICO
210001940814,55777,CLAIDIR FLAVIO BACCARIN,55,PARTIDO SOCIAL DEMOCRÁTICO
210001940872,11888,RUDIVAN ANTONIO RODRIGUES DE LARA,11,PROGRESSISTAS
210001948531,11000,OLTENCIR SARAIVA LEITÃO,11,PROGRESSISTAS
210001996281,22200,PAULO RENATO SILVEIRA LOPES,22,PARTIDO LIBERAL
210001998289,22,EZEQUIEL SARTORI,22,PARTIDO LIBERAL
210001999461,11222,MARCOS CHAVES VIEIRA,11,PROGRESSISTAS
210001999465,11789,JOSE CARLOS ALVES,11,PROGRESSISTAS
210002051044,44044,LEILA MARIA LUCAS PORCHER,44,UNIÃO BRASIL
210002056134,22,FLÁVIO MENEGUZZI,22,PARTIDO LIBERAL
210002057223,13,EDERSON BARBOSA DA SILVA,13,PARTIDO DOS TRABALHADORES
210002064291,15678,EDISON NEI GODOY PETZHOLD,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002149416,12132,ANA PAULA PORTO AQUINO,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002231352,40040,ROSELIA DE LIMA SILVA,40,PARTIDO SOCIALISTA BRASILEIRO
210002291046,12000,MARLENE JACINTO,12,PARTIDO DEMOCRÁTICO TRABALHISTA
210002293276,15515,EDUARDO HENRYQUE TENUTTI DE SANTANA AULER,15,MOVIMENTO DEMOCRÁTICO BRASILEIRO
210002294140,22123,JUVILIANO ORTIZ DA ROSA,22,PARTIDO LIBERAL
